example_id,contract_id,category,label_id,clause_text,normalized_text_sha256,word_count,char_count,fold,split
cuad_00480,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Minimum Commitment,6,"Subject to this Section 6.2.2(c) (Production Purchase Commitments), unless the Parties otherwise mutually agree in writing, the Production Purchase Target for the [***] shall constitute a binding obligation on Ginkgo and, in partial satisfaction of its Production Purchase commitment for the<omitted>[***], Ginkgo shall purchase [***] ([***]) [***] within [***] ([***]) days of the Effective Date, the cost of which, for clarity, shall be offset by the upfront payment paid by Ginkgo pursuant to Section 7.1 (Upfront Payment).",0ce1c3f398c15d1da9a08c7ad9dea6970abdc769a2e5195802601d74bc560cbd,77,526,2,train
cuad_00481,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Minimum Commitment,6,The Minimum Cumulative Purchase Commitments for each of Contract Years [***] are binding commitments.,5ccf870b397cef299cb60b0ddbf50109453b235ffc3b27583a438f54b8a84950,14,101,2,train
cuad_00482,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Minimum Commitment,6,"With respect to each Contract Year, by no later than [***], Ginkgo shall have incurred (including all credits and offsets permitted under this Agreement) at least, in the aggregate since the beginning of the Term, the Minimum Cumulative Purchase Commitment amount for such Contract Year.",a835c13484c5b863c61a0e855f2f5d14b38bf11afb1214bba4488f1ad496c8f3,45,287,2,train
cuad_00483,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Post-Termination Services,7,"In the event that termination is the result of Ginkgo exercising the Buy-Down Election (including payment of the Buy-Down Amount), then, as of the effective date of termination: (a) any and all existing Headstart Periods shall immediately be deemed to have accelerated to conclusion, (b) the restrictions on BLI set forth in Section 6.2.1 (Restrictions on BLI) shall terminate; (c) the licenses granted to Ginkgo from BLI in Section 9.1.1 (Scope of Grants) and 9.1.2 (License Grant to Exploit [***]) shall survive and become perpetual and irrevocable",17a3097977538bd687e4c5cb49e3c27c65073d07d994089cddfec4569243b342,87,550,2,train
cuad_00484,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Post-Termination Services,7,"The insurance policies will be under an occurrence form, but if only a claims-made form is available to a Party, then such Party will continue to maintain such insurance after Expiration or the termination of this Agreement for a period of [***] ([***]) years following the end of the Term.",1ce724b22b6d5802137a75f28a567dfaa24fb1118a7f3115903bc0799b74bb57,50,290,2,train
cuad_00485,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Post-Termination Services,7,"The Parties hereby acknowledge that, if this Agreement is terminated, then, depending on the manner of termination, Ginkgo may, as more fully set forth in Section 13.3 (Effects of Termination), be required to pay royalties to BLI with respect to Licensed Product, which royalties will be in line with BLI's then-standard commercial terms. In order for Ginkgo to more fully understand the royalty that may be owed to BLI in the event this Agreement is terminated, on an annual basis, starting at the end of the [***] Contract Year, BLI will provide Ginkgo, in writing, its then-current commercial terms with respect to royalties for the Licensed Products.",ed41312b441df184c00e9e05fcfd76e691a18254495847649599aaca2d427a7e,107,654,2,train
cuad_00486,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",Revenue/Profit Sharing,5,"In the event that Ginkgo uses any of the BLI Proprietary Workflows identified in Exhibit D to conduct Commercial Services for a Third Party customer and such Commercial Services [***] result in the discovery of an Antibody to be used as the active ingredient in a therapeutic product for which a Third Party [***] (each such Antibody subject to this Section 7.4.2 (Milestone Payments), a ""Discovered Antibody""), then, on a Discovered Antibody-by-Discovered Antibody basis, in the event such Third Party (a) achieves any of the milestone events noted below in Table 7.4.2 (each, a ""Milestone Event"") with respect to a Discovered Antibody and (b) makes a payment to Ginkgo in connection with such Milestone Event, then Ginkgo will pay BLI [***] percent ([***]%) of such payment received by Ginkgo from such Third Party up to the amount of the corresponding ""Maximum Milestone Payment"" for such milestone event set forth below in Table 7.4.2 (each, a ""Milestone Payment"".",11c2c4e34712422541721e73f62ff14d4aa9663d1f463b69eb66750312561013,157,968,2,train
cuad_00487,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Anti-Assignment,1,"Co-Host shall not have the right to assign      or otherwise transfer this Agreement or any rights herein granted to any      other person or entity, except by operation of law or in connection with      the sale of all of its assets, or the acquisition of the Co-Host by a third      party. Any such attempted assignment shall be void and the Agreement shall      remain in effect.",59762636bbb9e42d0aaaa2eaf67c4e71776eab1f0bb90272184ebb75f896cdfd,64,382,6,train
cuad_00488,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Anti-Assignment,1,"Neither party may assign this Agreement without the other's           prior written approval, except by operation of law or in connection           with the sale of substantially all of the assets of such party's           business or the acquisition of such party by a third party.",1c13ccf3a1cb9629907acab0fef5f689b8e11d0618819b5c20d8e0b60af9207a,43,282,6,train
cuad_00489,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Audit Rights,0,Audits and inspections           shall not interfere unreasonably with Co-Host's business activities.],44abeff4d1fa6035e1b40c282050b436d2a9a4252f1123209420de6fc6fb1488,11,102,6,train
cuad_00490,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Audit Rights,0,"In addition, Co-Host agrees to allow NAI's           independent auditors to audit and analyze appropriate accounting           records of Co-Host from time to time (but not more than one every six           (6) months) to ensure compliance with all terms of this Agreement.",e21ada315344b3dda9575d69a6a60b54454e4c9130b306d1195be7ac0882216d,40,274,6,train
cuad_00491,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Audit Rights,0,"The cost of such an audit will be borne by NAI unless           a material discrepancy indicating inadequate record keeping or that           additional fees due to NAI are discovered, in which case the cost of           the audit shall be borne by Co-Host.",5d48c9132567ad3caae8eeb5c3a412fdecc7dd162060057ddd5457b45ecf3da2,41,257,6,train
cuad_00492,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Governing Law,4,"This Agreement will be governed and interpreted according to the laws           of the State of California, without reference to principles of           conflicts of laws.",0ae7d407814bf116fd5d4d8e84b0b3d3d8d6d8e2abddc1fbbbbfd6743ecb380a,24,171,6,train
cuad_00493,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Minimum Commitment,6,"""Minimum Revenue Targets"" shall mean: (i) in the first (1st) year of the Term, Aggregate Revenues of not less than Nine Million Dollars ($9,000,000) and (ii) in the second (2nd) year of the Term, Aggregate Revenues of not less than Twelve Million Dollars ($12,000,000).",a6ca06510c4d4ed4cbdcd68b23d215c06b904ff1e4fbfac487d457373c7f2e3a,44,269,6,train
cuad_00494,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Minimum Commitment,6,"Quarterly payments of $312,500 each, with the first payment being due           September 15, 1999, and on each December 15, March 15, June 15, and           September 15 thereafter during the Term unless (i) the Agreement is           terminated in accordance with Section 6 of the Agreement prior to such           date in which case no quarterly payments will be due following the           effective date of such termination or (ii) if the Minimum Revenue           Target (as defined in Part 2 of this Exhibit ""A"") for the first year           of the Term is not achieved by the first anniversary of the Effective           Date, in which case no quarterly payments are payable until such time           as the Minimum Revenue Target for the first year of the Term is           achieved at which point Co-Host will resume making future quarterly           payments on the schedule and in the amount set forth above for the           duration of the Term or (iii) if the aggregate Minimum Revenue Targets           (as defined in Part 2 of this Exhibit ""A"") for the first and second           year of the Term are not achieved by the second anniversary of the           Effective Date, then, even if the Minimum Revenue Target (as defined           in Part 2 of this Exhibit ""A"") for the first year of the Term has been           achieved prior to such second Anniversary, no quarterly payments are           payable during the second year of the Term until such time as such           aggregate Minimum Revenue Target is achieved at which point Co-Host           will resume making future quarterly payments on the schedule and in           the amount set forth above for the duration of the Term. The parties           hereby agree to renegotiate in good faith a downward adjustment to the           foregoing quarterly payments in the event that the Minimum Revenue           Target for year one (1) is not achieved in the first year of this           Agreement.",48e36c34992cda9973a607d642238038cf47be8ea275137e6df4a4c96aeb852d,305,1969,6,train
cuad_00495,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,Post-Termination Services,7,"For three (3) years after each calendar quarter during the           term of this Agreement, Co-Host will keep, at Co-Host's office, full           and accurate books of account and copies of all documents and other           materials for such quarter relating to this Agreement and Co-Host's           records, accounts and contracts relating to the distribution of the           Products.",ee3e7e58237baaac90a451cd4d4bb15a00f289d8055db1bd5ec4d2d6294002e9,54,391,6,train
cuad_00496,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT.PDF,Governing Law,4,"This Agreement shall be governed by and interpreted in accordance with the laws of England and Wales and the parties to this Agreement submit to the exclusive jurisdiction of the Courts of England and Wales in relation to any claim, dispute or matter arising out of or relating to this Agreement.",2d94a2ffb58f0cc9a19484a7fadc244e392da9793634f612ac0cd693bfcaf5d2,51,296,8,validation
cuad_00497,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT.PDF,Ip Ownership Assignment,9,"To the extent that such IPRs do not vest automatically in the Company by operation of law, you hereby assign and agree to assign to the Company all of your right, title and interest in any existing and future IPRs which may subsist in any Works for their full term of protection (including any extensions, revivals and renewals) together with the right to sue and claim remedies for past infringement and all materials embodying these rights to the fullest extent permitted by law in any and all countries of the world.",7e3685a2bfe33632ed7242a4109367fea426aca323acad25adc0fdc6c55160ba,91,519,8,validation
cuad_00498,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT.PDF,Post-Termination Services,7,"After notice of termination has been given by you or the Company, the Company may at its discretion require you, for all or part of your notice period, to comply with any or all of the following instructions:

(a) not to carry out any further work for the Company or for any Group Company;

(b) to remain away from the Company's business premises and those of any Group<omitted>Company (unless given written permission to do otherwise);

(c) not to contact any of the Company's clients, suppliers or employees or those of any Group Company without the Company's prior written permission;

(d) to carry out only part of your duties, or to carry out alternative duties or special projects for the Company within your skill set;

(e) to co-operate in the handover of your duties and responsibilities;

(f) to resign from any offices (including as a director) you hold within the Company or any Group Company or by virtue of your employment with us;

(g) to answer, in an honest and helpful way, such questions as the Company may reasonably ask of you;

(h) to keep the Company informed of your whereabouts and contact details and to remain reasonably contactable and available for work.",89e030a21d131a5b9d255ba52262bc2bf9072517160fc88afbf1f6a6143054c7,202,1183,8,validation
cuad_00499,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT.PDF,Post-Termination Services,7,"If your employment with the Company is terminated for any reason, the Company shall pay or provide to you (or to your authorised representative or estate) (i) any Salary earned through the Termination Date (as defined below); (ii) unpaid expense reimbursements (subject to, and in accordance with, paragraph 6 of this Agreement); and (iii) any vested benefits you may have under any employee benefit plan of the Company through the Termination Date, which vested benefits shall be paid and/or provided in accordance with the terms of such employee benefit plans (collectively, the ""Accrued Benefits"").",a038c73eb8a86b62e5f50843421aa398b938f7ff142438dbfe03a29f0fdfa0a7,94,601,8,validation
